Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Matriculados
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;3961;LICENCIATURA EN LENGUAS EXTRANJERAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;1;133
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;3961;LICENCIATURA EN LENGUAS EXTRANJERAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;2;139
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;4040;ESPECIALIZACION EN GERENCIA DE PEQUEÑA Y MEDIANA EMPRESA;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;1;15
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;4040;ESPECIALIZACION EN GERENCIA DE PEQUEÑA Y MEDIANA EMPRESA;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;2;10
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;4040;ESPECIALIZACION EN GERENCIA DE PEQUEÑA Y MEDIANA EMPRESA;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;1;3
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;4040;ESPECIALIZACION EN GERENCIA DE PEQUEÑA Y MEDIANA EMPRESA;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;2;14
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;4338;MEDICINA VETERINARIA Y ZOOTECNIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;1;AGRONOMIA VETERINARIA Y AFINES;13;MEDICINA VETERINARIA;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;1;208
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;4338;MEDICINA VETERINARIA Y ZOOTECNIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;1;AGRONOMIA VETERINARIA Y AFINES;13;MEDICINA VETERINARIA;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;2;215
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;4338;MEDICINA VETERINARIA Y ZOOTECNIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;1;AGRONOMIA VETERINARIA Y AFINES;13;MEDICINA VETERINARIA;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;1;249
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;4338;MEDICINA VETERINARIA Y ZOOTECNIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;1;AGRONOMIA VETERINARIA Y AFINES;13;MEDICINA VETERINARIA;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;2;253
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;5236;MAESTRIA EN INGENIERIA AMBIENTAL;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;820;INGENIERIA AMBIENTAL SANITARIA Y AFINES;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;1;19
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;5236;MAESTRIA EN INGENIERIA AMBIENTAL;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;820;INGENIERIA AMBIENTAL SANITARIA Y AFINES;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;2;16
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;5236;MAESTRIA EN INGENIERIA AMBIENTAL;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;820;INGENIERIA AMBIENTAL SANITARIA Y AFINES;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;1;18
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;5236;MAESTRIA EN INGENIERIA AMBIENTAL;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;820;INGENIERIA AMBIENTAL SANITARIA Y AFINES;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;2;15
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7170;DOCTORADO EN CIENCIAS DE LA EDUCACION;2;POSGRADO;3;DOCTORADO;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;1;14
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7170;DOCTORADO EN CIENCIAS DE LA EDUCACION;2;POSGRADO;3;DOCTORADO;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;2;22
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7170;DOCTORADO EN CIENCIAS DE LA EDUCACION;2;POSGRADO;3;DOCTORADO;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;1;18
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7170;DOCTORADO EN CIENCIAS DE LA EDUCACION;2;POSGRADO;3;DOCTORADO;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;2;20
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5615;RIONEGRO;2;FEMENINO;2014;1;39
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5615;RIONEGRO;2;FEMENINO;2014;2;51
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5615;RIONEGRO;1;MASCULINO;2014;1;13
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5615;RIONEGRO;1;MASCULINO;2014;2;11
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;181
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;155
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;51
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;48
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;1;215
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15001;TUNJA;2;FEMENINO;2014;2;207
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;1;26
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15001;TUNJA;1;MASCULINO;2014;2;29
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15176;CHIQUINQUIRA;2;FEMENINO;2014;1;42
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15176;CHIQUINQUIRA;2;FEMENINO;2014;2;55
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15176;CHIQUINQUIRA;1;MASCULINO;2014;1;9
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15176;CHIQUINQUIRA;1;MASCULINO;2014;2;9
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15180;CHISCAS;2;FEMENINO;2014;1;2
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15180;CHISCAS;2;FEMENINO;2014;2;2
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15238;DUITAMA;2;FEMENINO;2014;1;73
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15238;DUITAMA;2;FEMENINO;2014;2;64
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15238;DUITAMA;1;MASCULINO;2014;1;7
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15238;DUITAMA;1;MASCULINO;2014;2;5
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15299;GARAGOA;2;FEMENINO;2014;1;3
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15299;GARAGOA;2;FEMENINO;2014;2;2
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15646;SAMACA;2;FEMENINO;2014;1;13
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15646;SAMACA;2;FEMENINO;2014;2;11
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15759;SOGAMOSO;2;FEMENINO;2014;1;62
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15759;SOGAMOSO;2;FEMENINO;2014;2;72
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15759;SOGAMOSO;1;MASCULINO;2014;1;10
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;15;BOYACA;15759;SOGAMOSO;1;MASCULINO;2014;2;11
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;50;META;50006;ACACIAS;2;FEMENINO;2014;1;5
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;50;META;50006;ACACIAS;2;FEMENINO;2014;2;3
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;50;META;50226;CUMARAL;2;FEMENINO;2014;1;1
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;50;META;50226;CUMARAL;2;FEMENINO;2014;2;1
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;68;SANTANDER;68077;BARBOSA;2;FEMENINO;2014;1;1
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;15;BOYACA;15001;TUNJA;7827;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA (TRADICIONAL);6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;68;SANTANDER;68081;BARRANCABERMEJA;2;FEMENINO;2014;1;1
