Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Matriculados;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;85;CASANARE;85001;YOPAL;2;MUJER;2016;2;6;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;86;PUTUMAYO;86865;VALLE DEL GUAMUEZ (;1;HOMBRE;2016;1;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;86;PUTUMAYO;86865;VALLE DEL GUAMUEZ (;1;HOMBRE;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;86;PUTUMAYO;86865;VALLE DEL GUAMUEZ (;2;MUJER;2016;1;3;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;86;PUTUMAYO;86865;VALLE DEL GUAMUEZ (;2;MUJER;2016;2;3;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;91;AMAZONAS;91001;LETICIA;2;MUJER;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;91;AMAZONAS;91001;LETICIA;2;MUJER;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;94;GUAINIA;94001;INIRIDA;1;HOMBRE;2016;1;4;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;94;GUAINIA;94001;INIRIDA;1;HOMBRE;2016;2;3;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;94;GUAINIA;94001;INIRIDA;2;MUJER;2016;1;5;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;94;GUAINIA;94001;INIRIDA;2;MUJER;2016;2;4;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;95;GUAVIARE;95001;SAN JOSE DEL GUAVIA;1;HOMBRE;2016;1;5;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;95;GUAVIARE;95001;SAN JOSE DEL GUAVIA;1;HOMBRE;2016;2;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;95;GUAVIARE;95001;SAN JOSE DEL GUAVIA;2;MUJER;2016;1;7;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;95;GUAVIARE;95001;SAN JOSE DEL GUAVIA;2;MUJER;2016;2;6;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;99;VICHADA;99001;PUERTO CARRE?O;2;MUJER;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52002;INGENIERIA  AGROFORESTAL;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;99;VICHADA;99001;PUERTO CARRE?O;2;MUJER;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;1;HOMBRE;2016;1;6;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;1;HOMBRE;2016;2;7;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;5;ANTIOQUIA;5837;TURBO;1;HOMBRE;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;1;HOMBRE;2016;1;7;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;1;HOMBRE;2016;2;10;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;2;MUJER;2016;2;3;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;13;BOLIVAR;13001;CARTAGENA;1;HOMBRE;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;13;BOLIVAR;13001;CARTAGENA;1;HOMBRE;2016;2;3;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;15;BOYACA;15001;TUNJA;1;HOMBRE;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;15;BOYACA;15001;TUNJA;1;HOMBRE;2016;2;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;15;BOYACA;15097;BOAVITA;2;MUJER;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;15;BOYACA;15223;CUBARA;1;HOMBRE;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;15;BOYACA;15223;CUBARA;1;HOMBRE;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;17;CALDAS;17380;LA DORADA;2;MUJER;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;17;CALDAS;17380;LA DORADA;2;MUJER;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;18;CAQUETA;18001;FLORENCIA;1;HOMBRE;2016;1;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;18;CAQUETA;18001;FLORENCIA;1;HOMBRE;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;19;CAUCA;19001;POPAYAN;1;HOMBRE;2016;1;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;19;CAUCA;19001;POPAYAN;1;HOMBRE;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;19;CAUCA;19698;SANTANDER DE QUILIC;1;HOMBRE;2016;1;3;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;19;CAUCA;19698;SANTANDER DE QUILIC;1;HOMBRE;2016;2;3;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;19;CAUCA;19698;SANTANDER DE QUILIC;2;MUJER;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;20;CESAR;20001;VALLEDUPAR;1;HOMBRE;2016;1;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;20;CESAR;20001;VALLEDUPAR;1;HOMBRE;2016;2;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;20;CESAR;20001;VALLEDUPAR;2;MUJER;2016;1;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;20;CESAR;20001;VALLEDUPAR;2;MUJER;2016;2;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;23;CORDOBA;23660;SAHAGUN;1;HOMBRE;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;23;CORDOBA;23660;SAHAGUN;1;HOMBRE;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;23;CORDOBA;23660;SAHAGUN;2;MUJER;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;25;CUNDINAMARCA;25053;ARBELAEZ;1;HOMBRE;2016;1;4;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;25;CUNDINAMARCA;25053;ARBELAEZ;1;HOMBRE;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;25;CUNDINAMARCA;25053;ARBELAEZ;2;MUJER;2016;1;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;25;CUNDINAMARCA;25053;ARBELAEZ;2;MUJER;2016;2;1;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;25;CUNDINAMARCA;25269;FACATATIVA;1;HOMBRE;2016;1;4;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;25;CUNDINAMARCA;25269;FACATATIVA;1;HOMBRE;2016;2;2;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;25;CUNDINAMARCA;25297;GACHETA;1;HOMBRE;2016;1;3;;;;;;;;
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;Universidad;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;52057;TECNOLOGIA EN PRODUCCION  AGRICOLA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;;;;;;;25;CUNDINAMARCA;25297;GACHETA;1;HOMBRE;2016;2;3;;;;;;;;
