Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;IES Acreditada;Código SNIES del programa;Programa Académico;Programa Acreditado;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Graduados
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;13;ANTROPOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;553;Antropología y  artes liberales;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);222;Historia y arqueología;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;12
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;13;ANTROPOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;553;Antropología y  artes liberales;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);222;Historia y arqueología;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;14
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;13;ANTROPOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;553;Antropología y  artes liberales;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);222;Historia y arqueología;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;17
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;14;PSICOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;566;Psicología;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;313;Psicología;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;21
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;14;PSICOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;566;Psicología;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;313;Psicología;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;15
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;14;PSICOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;566;Psicología;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;313;Psicología;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;27
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;14;PSICOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;566;Psicología;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;313;Psicología;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;27
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;15;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;7
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;15;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;13
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;15;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;21
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;15;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;30
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;16;SOCIOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;314;Sociología, Antropología y estudios culturales;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;10
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;16;SOCIOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;314;Sociología, Antropología y estudios culturales;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;19
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;16;SOCIOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;314;Sociología, Antropología y estudios culturales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;11
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;16;SOCIOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;314;Sociología, Antropología y estudios culturales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;11
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;17;DERECHO;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;28
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;17;DERECHO;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;34
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;17;DERECHO;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;16
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;17;DERECHO;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;26
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;18;ECONOMIA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;611;Economía;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;311;Economía;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;36
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;18;ECONOMIA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;611;Economía;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;311;Economía;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;40
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;18;ECONOMIA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;611;Economía;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;311;Economía;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;15
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;18;ECONOMIA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;611;Economía;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;311;Economía;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;19
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;19;ADMINISTRACION DE EMPRESAS;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;30
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;19;ADMINISTRACION DE EMPRESAS;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;49
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;19;ADMINISTRACION DE EMPRESAS;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;23
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;19;ADMINISTRACION DE EMPRESAS;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;26
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;20;FILOSOFIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;568;Filosofía, teología y afines;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);223;Filosofía y ética;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;9
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;20;FILOSOFIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;568;Filosofía, teología y afines;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);223;Filosofía y ética;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;26
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;20;FILOSOFIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;568;Filosofía, teología y afines;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);223;Filosofía y ética;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;7
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;20;FILOSOFIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;568;Filosofía, teología y afines;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);223;Filosofía y ética;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;8
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;21;HISTORIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;562;Geografía, historia;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);222;Historia y arqueología;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;8
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;21;HISTORIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;562;Geografía, historia;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);222;Historia y arqueología;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;12
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;21;HISTORIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;562;Geografía, historia;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);222;Historia y arqueología;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;7
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;21;HISTORIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;562;Geografía, historia;2;Arte y Humanidades;22;Humanidades (Excepto idiomas);222;Historia y arqueología;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;5
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;23;FILOLOGIA E IDIOMAS;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;564;Lenguas modernas, literatura, linguística y afines;2;Arte y Humanidades;23;Idiomas;231;Adquisición del lenguaje;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;17
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;23;FILOLOGIA E IDIOMAS;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;564;Lenguas modernas, literatura, linguística y afines;2;Arte y Humanidades;23;Idiomas;231;Adquisición del lenguaje;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;26
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;23;FILOLOGIA E IDIOMAS;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;564;Lenguas modernas, literatura, linguística y afines;2;Arte y Humanidades;23;Idiomas;231;Adquisición del lenguaje;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;15
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;23;FILOLOGIA E IDIOMAS;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;564;Lenguas modernas, literatura, linguística y afines;2;Arte y Humanidades;23;Idiomas;231;Adquisición del lenguaje;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;29
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;24;INGENIERIA AGRICOLA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;8;Agropecuario, Silvicultura, Pesca y Veterinaria;81;Agropecuario;811;Producción agrícola y ganadera;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;16
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;24;INGENIERIA AGRICOLA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;8;Agropecuario, Silvicultura, Pesca y Veterinaria;81;Agropecuario;811;Producción agrícola y ganadera;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;13
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;24;INGENIERIA AGRICOLA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;8;Agropecuario, Silvicultura, Pesca y Veterinaria;81;Agropecuario;811;Producción agrícola y ganadera;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;11
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;24;INGENIERIA AGRICOLA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;822;Ingeniería agrícola, forestal y afines;8;Agropecuario, Silvicultura, Pesca y Veterinaria;81;Agropecuario;811;Producción agrícola y ganadera;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;9
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;25;INGENIERIA CIVIL;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;7;Ingeniería, Industria y Construcción;73;Arquitectura y construcción;732;Construcción e ingeniería civil;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;51
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;25;INGENIERIA CIVIL;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;7;Ingeniería, Industria y Construcción;73;Arquitectura y construcción;732;Construcción e ingeniería civil;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;64
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;25;INGENIERIA CIVIL;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;7;Ingeniería, Industria y Construcción;73;Arquitectura y construcción;732;Construcción e ingeniería civil;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;7
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;25;INGENIERIA CIVIL;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;7;Ingeniería, Industria y Construcción;73;Arquitectura y construcción;732;Construcción e ingeniería civil;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;13
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;27;INGENIERIA ELECTRICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;828;Ingeniería eléctrica y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;713;Electricidad y energía;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;15
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;27;INGENIERIA ELECTRICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;828;Ingeniería eléctrica y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;713;Electricidad y energía;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;26
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;27;INGENIERIA ELECTRICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;828;Ingeniería eléctrica y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;713;Electricidad y energía;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;9
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;27;INGENIERIA ELECTRICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;828;Ingeniería eléctrica y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;713;Electricidad y energía;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;6
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;28;INGENIERIA MECANICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;831;Ingeniería mecánica y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;715;Mecánica y profesiones afines a la metalistería;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;28
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;28;INGENIERIA MECANICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;831;Ingeniería mecánica y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;715;Mecánica y profesiones afines a la metalistería;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;38
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;28;INGENIERIA MECANICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;831;Ingeniería mecánica y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;715;Mecánica y profesiones afines a la metalistería;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;1;4
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;28;INGENIERIA MECANICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;831;Ingeniería mecánica y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;715;Mecánica y profesiones afines a la metalistería;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Femenino;2023;2;5
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;29;INGENIERIA QUIMICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;832;Ingeniería química y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;711;Ingeniería y procesos químicos;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;1;39
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Principal;1;Oficial;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;Si;29;INGENIERIA QUIMICA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;832;Ingeniería química y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;711;Ingeniería y procesos químicos;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Masculino;2023;2;35
